region,division,school_id,school_name,province,legislative_district,municipality,barangay,type_of_ownership,ownership,buildable_space,dimension,scope_of_work
Region XII,North Cotabato,129921,Naje ES,NORTH COTABATO,Cotabato (North) 2nd,ARAKAN,NAJE,"FOR USUFRUCT WITH THE NCIP

---

TD (Building) - uploaded by SH 
-AMS",No Ownership,Yes with buildable space,30 x 12,1STY2CL
Region XII,North Cotabato,129922,Napalico ES,NORTH COTABATO,Cotabato (North) 2nd,ARAKAN,NAPALICO,GSUP/SFLMA,With Ownership,Yes with buildable space,30 x 9,1UNIT/s-2STY4CL
Region XII,North Cotabato,304481,Napalico NVTHS,NORTH COTABATO,Cotabato (North) 2nd,ARAKAN,NAPALICO,GSUP/SFLMA,With Ownership,Yes with buildable space,30 x 12,1STY3CL
Region XII,North Cotabato,207502,Paco-Paco ES,NORTH COTABATO,Cotabato (North) 2nd,ARAKAN,TUMANDING,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,20 X 10 ,0
Region XII,North Cotabato,129923,Saje ES,NORTH COTABATO,Cotabato (North) 2nd,ARAKAN,MALIBATUAN,USUFRUCT,With Ownership,Yes with buildable space,20 X 10,1STY2CL
Region XII,North Cotabato,129924,Salasang ES,NORTH COTABATO,Cotabato (North) 2nd,ARAKAN,SALASANG,GSUP/SFLMA,With Ownership,Yes with buildable space,30 x 12,1STY2CL
Region XII,North Cotabato,306344,SALASANG NATIONAL HIGH SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,ARAKAN,SALASANG,"As per SH, the school paper is in the regional office
-AMS",No Ownership,Yes with buildable space,30 x 12,1STY2CL
Region XII,North Cotabato,502635,SAN MIGUEL INTEGRATED SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,ARAKAN,SAN MIGUEL,"Certificate of Stewardship - uploaded by SH and TA
CS has already expired
-AMS",No Ownership,Yes with buildable space,30 X 10,0
Region XII,North Cotabato,207544,Sinayawan ES,NORTH COTABATO,Cotabato (North) 2nd,ARAKAN,MEOCAN,FOR USUFRUCT WITH THE NCIP,No Ownership,Yes with buildable space,20 x 10,1STY2CL
Region XII,North Cotabato,129926,STO.NINO ELEMENTARY SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,ARAKAN,SANTO NINO,GSUP/SFLMA,With Ownership,Yes with buildable space,81 X 12,2 Units-1STY3CL
Region XII,North Cotabato,129927,Sumalili ES,NORTH COTABATO,Cotabato (North) 2nd,ARAKAN,SUMALILI,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,25 x 12,1STY2CL
Region XII,North Cotabato,129928,TUMANDING ELEMENTARY SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,ARAKAN,TUMANDING,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 10 ,1STY1CL
Region XII,North Cotabato,129929,Valencia ES,NORTH COTABATO,Cotabato (North) 2nd,ARAKAN,SANTO NINO,GSUP/SFLMA,With Ownership,Yes with buildable space,20 x 10,1STY1CL
Region XII,North Cotabato,130068,ALIBAYON ELEMENTARY SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,ALIBAYON,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 10 ,1STY2CL
Region XII,North Cotabato,316503,ALIBAYON HIGH SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,ALIBAYON,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,1UNIT/s-1STY3CL
Region XII,North Cotabato,130047,AMABIL ELEMENTARY SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,AMABEL,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20m x 9m,1UNIT/s-1STY2CL
Region XII,North Cotabato,130069,Apostol Memorial Central Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,POBLACION,PP-PRESIDENTIAL PROCLAMATION,With Ownership,Yes with buildable space,0,1UNIT/s-2STY8CL
Region XII,North Cotabato,304490,B.A. Calamba National High School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,PANGAO-AN,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,40 X 10,1STY2CL
Region XII,North Cotabato,130070,Bagumbayan ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BAGUMBAYAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 10,1STY2CL
Region XII,North Cotabato,316538,Bagumbayan National High School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BAGUMBAYAN,OCT-ORIGINAL CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,40 x 12,1STY3CL
Region XII,North Cotabato,316504,Balite High School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BALETE,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,1UNIT/s-1STY2CL
Region XII,North Cotabato,130048,Bangkal ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BANGKAL,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 10,1STY2CL
Region XII,North Cotabato,305856,BANGKAL HIGH SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BANGKAL,TD-TAX DECLARATION,With Ownership,Yes with buildable space,30 x 12,1STY2CL
Region XII,North Cotabato,130049,Bantak Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BANTAC,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,30 x 12,1STY2CL
Region XII,North Cotabato,130071,Basak Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BASAK,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20m x 9m,1UNIT/s-1STY2CL
Region XII,North Cotabato,304422,BASAK NATIONAL HIGH SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BASAK,TD-TAX DECLARATION,With Ownership,Yes with buildable space,30 X 10,1STY2CL
Region XII,North Cotabato,102028,Batongbasag Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,SALLAB,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,20 X 10,1STY2CL
Region XII,North Cotabato,130072,Binay ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BINAY,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 x 9,1UNIT/s-1STY2CL
Region XII,North Cotabato,130073,Boay-boay ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BASAK,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 10 ,1STY1CL
Region XII,North Cotabato,130050,Bongolanon ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BONGOLANON,"TOGETHER WITH HS

---

Certificate of Stewardship - same upload by SH and TA; CS is expired
-AMS",No Ownership,Yes with buildable space,40 x 12,1STY2CL
Region XII,North Cotabato,304697,Bongolanon High School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BONGOLANON,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 10 ,1STY2CL
Region XII,North Cotabato,207555,CEBOMAILO ELEMENTARY SCHOOL ANNEX,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BALETE,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,1UNIT/s-1STY4CL
Region XII,North Cotabato,130074,Cebomailo ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BASAK,GSUP/SFLMA,With Ownership,Yes with buildable space,30 X 10,0
Region XII,North Cotabato,130075,Datu Celo ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,DATU CELO,DOD-DEED OF DONATION,With Ownership,Yes but with demolition,20 x 10,1STY2CL
Region XII,North Cotabato,130051,Datu Mantawil ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BONGOLANON,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 x 9,1UNIT/s-1STY4CL
Region XII,North Cotabato,130076,Del Pilar ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,DEL PILAR,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,20 x 10,1STY1CL
Region XII,North Cotabato,130052,Doles ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,DOLES,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 10 ,1STY1CL
Region XII,North Cotabato,130053,Don Panaca ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,DON PANACA,USUFRUCT,With Ownership,Yes with buildable space,25 x 12,1STY2CL
Region XII,North Cotabato,305860,Don Panaca High School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,DON PANACA,USUFRUCT,With Ownership,Yes with buildable space,30 x 12,1STY3CL
Region XII,North Cotabato,102030,Duwow Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,MANOBO,TD-TAX DECLARATION,With Ownership,Yes with buildable space,10 X 10,1STY1CL
Region XII,North Cotabato,130054,ILIAN ELEMENTARY SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,ILIAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20m x 9m,1UNIT/s-1STY2CL
Region XII,North Cotabato,305971,ILIAN HIGH SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,ILIAN,MOA,With Ownership,Yes with buildable space,0,1UNIT/s-2STY8CL
Region XII,North Cotabato,130055,Imamaling ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,IMAMALING,TD-TAX DECLARATION,With Ownership,Yes but with demolition,40 x 9,1UNIT/s-1STY2CL
Region XII,North Cotabato,305827,IMAMALING HIGH SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,IMAMALING,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,1UNIT/s-2STY6CL
Region XII,North Cotabato,130077,Inac ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,INAC,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 x 9,1UNIT/s-1STY2CL
Region XII,North Cotabato,304706,Inac High School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,INAC,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,1UNIT/s-1STY2CL
Region XII,North Cotabato,130078,Juan Enghog MES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,KAUSWAGAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 10 ,0
Region XII,North Cotabato,130056,KAMADA ELEMENTARY SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,KAMADA,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,1UNIT/s-1STY2CL
Region XII,North Cotabato,130057,Kinarum ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,KINARUM,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 x 9,1UNIT/s-1STY3CL
Region XII,North Cotabato,130058,Kisandal ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,KISANDAL,OCT-ORIGINAL CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,20 x 12,1STY2CL
Region XII,North Cotabato,305970,KISANDAL HIGH SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,KISANDAL,TD-TAX DECLARATION,With Ownership,Yes with buildable space,30 X 10,0
Region XII,North Cotabato,316505,LEONARDO D. ROMERO SR. HIGH SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,BINAY,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,1UNIT/s-1STY2CL
Region XII,North Cotabato,130059,Lubas ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,AMABEL,"THE LAND WAS UNDER ANCESTRAL DOMAIN ACCORDING TO NCIP AND ALSO BELONG TO TIMBERLAND ACCORDING TO THE CENRO

--- 

SH and TA uploaded the same waiver of rights
-AMS  ",No Ownership,Yes with buildable space,30 x 12,1STY2CL
Region XII,North Cotabato,130060,Magkaalam Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,MAGCAALAM,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 10 ,1STY2CL
Region XII,North Cotabato,304463,Magpet National High School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,POBLACION,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,0,1UNIT/s-1STY2CL
Region XII,North Cotabato,130079,Mahongkog ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,MAHONGCOG,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 10 ,0
Region XII,North Cotabato,207537,Mahongkog ES Annex,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,MAHONGCOG,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,25 x 12,0
Region XII,North Cotabato,304464,MAHONGKOG HIGH SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,MAHONGCOG,FOR USUFRUCT AGREEMENT WITH THE NCIP,No Ownership,Yes with buildable space,20 x 12,1STY2CL
Region XII,North Cotabato,130061,MANOBISA ELEMENTARY SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,MANOBISA,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 10 ,1STY2CL
Region XII,North Cotabato,500461,MANOBISA HIGH SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,MANOBISA,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,20 X 10,1STY2CL
Region XII,North Cotabato,130062,Manobo Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,MANOBO,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,30 X 10,1STY1CL
Region XII,North Cotabato,304473,Manobo National High School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,MANOBO,TD-TAX DECLARATION,With Ownership,Yes with buildable space,30 X 10,0
Region XII,North Cotabato,316501,Manumba National HS,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,TAGBAC,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,20 X 10 ,1STY2CL
Region XII,North Cotabato,130080,Noa Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,NOA,DOS-DEED OF SALE,With Ownership,Yes with buildable space,0,1UNIT/s-1STY2CL
Region XII,North Cotabato,207518,Noa Elementary School-Annex,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,NOA,"FOR USUFRUCT WITH THE NCIP

--- 

Agreement of sale uploaded by the principal (not notarized)
Tagged by principal as within forestland
-AMS",No Ownership,No buildable space,,
Region XII,North Cotabato,130063,Owas ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,OWAS,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 x 10,1STY2CL
Region XII,North Cotabato,130064,PANGAO-AN ELEMENTARY SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,PANGAO-AN,OCT-SP,With Ownership,Yes with buildable space,0,1UNIT/s-1STY2CL
Region XII,North Cotabato,130065,Sallab Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,SALLAB,TD-TAX DECLARATION,With Ownership,Yes with buildable space,30 X 10,1STY1CL
Region XII,North Cotabato,500460,Sallab High School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,SALLAB,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,20m x 9m,1UNIT/s-2STY6CL
Region XII,North Cotabato,130081,Sibug ES,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,GUBATAN,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,20 X 10 ,1STY1CL
Region XII,North Cotabato,130066,Tagbac Central Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,TAGBAC,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,60 X 10,1STY3CL 
Region XII,North Cotabato,130082,Temporan Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,TEMPORAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,1UNIT/s-1STY2CL
Region XII,North Cotabato,207541,Temporan Elementary School-Annex,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,TEMPORAN,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,20 x 12,1STY1CL
Region XII,North Cotabato,304465,Temporan National High School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,TEMPORAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 10 ,0
Region XII,North Cotabato,130067,Timodos Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAGPET,MANOBISA,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 10 ,1STY1CL
Region XII,North Cotabato,207558,Agustin Doneza ES,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,CABILAO,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,0,1UNIT/s-1STY2CL
Region XII,North Cotabato,130083,ASUNCION ELEMENTARY SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,POBLACION,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,20 X 10 ,0
Region XII,North Cotabato,130084,Balawan Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,MALASILA,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,60 x 12,1STY2CL
Region XII,North Cotabato,130093,Batasan ES,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,BATASAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,30 X 10,1STY2CL
Region XII,North Cotabato,130108,Bato Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,BATO,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,20 X 10,1STY2CL
Region XII,North Cotabato,130094,Biangan Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,BIANGAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,2UNIT/s-1STY3CL
Region XII,North Cotabato,316528,Bienvenido Orteza High School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,SANTA FELOMINA,USUFRUCT,With Ownership,Yes with buildable space,30m x 9m,1UNIT/s-1STY3CL
Region XII,North Cotabato,100922,Braulio G. Dano Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,LUAYON,TD-TAX DECLARATION,With Ownership,Yes with buildable space,100 x 12,1STY2CL
Region XII,North Cotabato,130095,Buena Vida ES,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,BUENA VIDA,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,30m x 9m,1UNIT/s-2STY4CL
Region XII,North Cotabato,304485,Buena Vida High School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,BUENA VIDA,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,2UNIT/s-1STY3CL
Region XII,North Cotabato,130096,BUHAY ELEMENTARY SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,BUHAY,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 10 ,1STY2CL
Region XII,North Cotabato,303558,Buhay High School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,INDANGAN,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,30 x 12,1STY2CL
Region XII,North Cotabato,130109,Bulakanon Central Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,BULAKANON,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes but with demolition,30m x 9m,1UNIT/s-1STY3CL
Region XII,North Cotabato,304423,Bulakanon High School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,BULAKANON,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,30 x 9,1UNIT/s-1STY3CL
Region XII,North Cotabato,130097,Bulatukan ES,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,OLD BULATUKAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,30m x 9m,2UNIT/s-1STY3CL
Region XII,North Cotabato,303572,Cabilao High School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,CABILAO,TD-TAX DECLARATION,With Ownership,Yes with buildable space,48X12,2UNITS-1STY2CL
Region XII,North Cotabato,130110,CONCEPCION ELEMENTARY SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,CONCEPCION,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 X 10 ,0
Region XII,North Cotabato,130111,Dagupan ES,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,DAGUPAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 x 12,1STY2CL
Region XII,North Cotabato,103590,DON MARIANO C. PAMINTUAN ELEMENTARY SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,SAN VICENTE,"THEY ONLY HAVE FROM DAR THAT THEY OCCUPY THAT LOT 373, AND ALSO THERE IS A RESOLUTION FROM THE BARANGAY INDICATED IN THE CERTIFICATION",No Ownership,Yes with buildable space,66x12,1STY3CL
Region XII,North Cotabato,316519,Dr. Onofre H. Campo High School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,BATASAN,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,25 x 12,1STY2CL
Region XII,North Cotabato,130098,Garsika Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,GARSIKA,TD-TAX DECLARATION,With Ownership,Yes with buildable space,80 x 12,1STY3CL
Region XII,North Cotabato,303699,Garsika National High School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,GARSIKA,DOS-DEED OF SALE,With Ownership,Yes with buildable space,30 x 12,1STY2CL
Region XII,North Cotabato,130112,GUANGAN ELEMENTARY School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,GUANGAN,THE SCHOOL HEAD CANNOT PRESENT THE ACTUAL DOCUMENTS DURING SITE VALIDATION AND VALIDATION ONLINE,No Ownership,Yes with buildable space,60 x 12,1STY3CL
Region XII,North Cotabato,130085,INDANGAN ELEMENTARY SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,INDANGAN,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 x 9,1UNIT/s-1STY2CL
Region XII,North Cotabato,304443,Indangan NHS,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,INDANGAN,THE SCHOOL HEAD CANNOT PRESENT THE ACTUAL DOCUMENTS DURING SITE VALIDATION AND VALIDATION ONLINE,No Ownership,Yes with buildable space,66x12,2UNITS-1STY3CL
Region XII,North Cotabato,130086,Ireneo R. Castro Memorial ES,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,MALASILA,TCT-TRANSFER CERTIFICATE OF TITLE,With Ownership,Yes with buildable space,40 X 10,1STY1CL
Region XII,North Cotabato,130113,JOSE RIZAL ELEMENTARY,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,JOSE RIZAL,OCT-SP,With Ownership,Yes with buildable space,20 x 9,1UNIT/s-1STY2CL
Region XII,North Cotabato,304467,JOSE RIZAL NATIONAL HIGH SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,JOSE RIZAL,DOD-DEED OF DONATION,With Ownership,Yes but with demolition,40m x 9m,1UNIT/s-1STY2CL
Region XII,North Cotabato,130099,Kabilaw ES,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,CABILAO,"Certification - uploaded by SH
-AMS",No Ownership,Yes with buildable space,24x12,1STY2CL
Region XII,North Cotabato,130087,KATIPUNAN 1 ELEMENTARY SCHOOL,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,INDANGAN,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,24x12,1STY2CL
Region XII,North Cotabato,130114,Katipunan II Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,KATIPUNAN II,TD-TAX DECLARATION,With Ownership,Yes but with demolition,20 x 12,1STY2CL
Region XII,North Cotabato,130115,Kawayanon Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,KAWAYANON,OCT-SP,With Ownership,Yes with buildable space,20 x 10,1STY2CL
Region XII,North Cotabato,130100,Kisante Central Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,KISANTE,TD-TAX DECLARATION,With Ownership,Yes with buildable space,20 x 10,1STY2CL
Region XII,North Cotabato,304456,Kisante National High School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,KISANTE,TD-TAX DECLARATION,With Ownership,Yes with buildable space,0,1UNIT/s-1STY3CL
Region XII,North Cotabato,130116,Leboce ES,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,LEBOCE,DOD-DEED OF DONATION,With Ownership,Yes with buildable space,24x12,0
Region XII,North Cotabato,130117,Libertad ES,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,LIBERTAD,TD-TAX DECLARATION,With Ownership,Yes with buildable space,30 x 9,1UNIT/s-1STY2CL
Region XII,North Cotabato,207566,Lower Saguing Elementary School,NORTH COTABATO,Cotabato (North) 2nd,MAKILALA,SAGUING,TD-TAX DECLARATION,With Ownership,Yes with buildable space,100 x 12,1STY2CL
